Elapsed_Time,EMG1,EMG2,EMG3,BioRadio Event,Unnamed: 5
0:00:00,-0.00022316,0.000389099,-0.001556396,0
00:00.0,-0.00022316,0.000377655,-0.0015678410000000002,0
00:00.0,-0.000205994,0.00036621099999999997,-0.001602173,0
00:00.0,-0.00021171599999999998,0.00034332300000000003,-0.001556396,0
00:00.0,-0.00021171599999999998,0.00038337699999999996,-0.001556396,0
00:00.0,-0.000217438,0.000377655,-0.0015678410000000002,0
00:00.0,-0.00021171599999999998,0.000406265,-0.001590729,0
00:00.0,-0.000217438,0.00038337699999999996,-0.001556396,0
00:00.0,-0.00021171599999999998,0.000371933,-0.001544952,0
00:00.0,-0.000217438,0.000371933,-0.0015678410000000002,0
00:00.0,-0.000217438,0.000371933,-0.001579285,0
00:00.0,-0.00022316,0.00036621099999999997,-0.001579285,0
00:00.0,-0.000217438,0.000360489,-0.001590729,0
00:00.1,-0.00022316,0.000349045,-0.001596451,0
00:00.1,-0.000217438,0.000354767,-0.0015678410000000002,0
00:00.1,-0.00023460400000000002,0.000337601,-0.001585007,0
00:00.1,-0.00022316,0.000349045,-0.001585007,0
00:00.1,-0.000205994,0.000371933,-0.0015621189999999998,0
00:00.1,-0.000217438,0.000349045,-0.001585007,0
00:00.1,-0.000228882,0.00036621099999999997,-0.001590729,0
00:00.1,-0.000217438,0.000389099,-0.001607895,0
00:00.1,-0.00022316,0.000349045,-0.0015735629999999998,0
00:00.1,-0.00022316,0.000377655,-0.0015735629999999998,0
00:00.1,-0.00022316,0.000394821,-0.001585007,0
00:00.1,-0.00021171599999999998,0.000389099,-0.001596451,0
00:00.1,-0.000228882,0.000354767,-0.001607895,0
00:00.1,-0.000217438,0.00033187900000000004,-0.001596451,0
00:00.1,-0.000205994,0.000360489,-0.001602173,0
00:00.1,-0.000205994,0.000377655,-0.0015678410000000002,0
00:00.1,-0.00022316,0.000394821,-0.001585007,0
00:00.1,-0.00022316,0.00036621099999999997,-0.001596451,0
00:00.1,-0.00022316,0.000354767,-0.001602173,0
00:00.1,-0.00022316,0.000371933,-0.0016136170000000001,0
00:00.1,-0.00021171599999999998,0.00038337699999999996,-0.001607895,0
00:00.1,-0.000228882,0.00038337699999999996,-0.001590729,0
00:00.1,-0.000228882,0.000400543,-0.001607895,0
00:00.1,-0.000228882,0.00038337699999999996,-0.001619339,0
00:00.1,-0.00022316,0.00036621099999999997,-0.001579285,0
00:00.2,-0.00022316,0.000377655,-0.001590729,0
00:00.2,-0.00022316,0.000389099,-0.001590729,0
00:00.2,-0.00022316,0.000389099,-0.001607895,0
00:00.2,-0.000228882,0.000389099,-0.0016136170000000001,0
00:00.2,-0.00022316,0.000377655,-0.0016250610000000001,0
00:00.2,-0.00022316,0.000354767,-0.001619339,0
00:00.2,-0.000217438,0.000354767,-0.001590729,0
00:00.2,-0.00022316,0.000400543,-0.001619339,0
00:00.2,-0.00023460400000000002,0.000411987,-0.001636505,0
00:00.2,-0.000228882,0.00038337699999999996,-0.001596451,0
00:00.2,-0.00022316,0.000377655,-0.001590729,0
00:00.2,-0.000228882,0.000349045,-0.0016136170000000001,0
00:00.2,-0.000228882,0.000354767,-0.0016250610000000001,0
00:00.2,-0.000217438,0.00042915300000000004,-0.001619339,0
00:00.2,-0.000205994,0.000417709,-0.0016307829999999998,0
00:00.2,-0.000228882,0.000394821,-0.001619339,0
00:00.2,-0.00023460400000000002,0.00038337699999999996,-0.001596451,0
00:00.2,-0.000228882,0.00038337699999999996,-0.001602173,0
00:00.2,-0.000228882,0.000423431,-0.0016250610000000001,0
00:00.2,-0.000228882,0.000411987,-0.001607895,0
00:00.2,-0.00022316,0.000389099,-0.001607895,0
00:00.2,-0.000217438,0.000394821,-0.0016250610000000001,0
00:00.2,-0.00022316,0.000394821,-0.0016307829999999998,0
00:00.2,-0.000228882,0.00034332300000000003,-0.001619339,0
00:00.2,-0.00022316,0.000423431,-0.0016136170000000001,0
00:00.3,-0.000205994,0.000434875,-0.0016307829999999998,0
00:00.3,-0.000217438,0.000417709,-0.001607895,0
00:00.3,-0.000240326,0.000400543,-0.0016250610000000001,0
00:00.3,-0.00023460400000000002,0.000389099,-0.001602173,0
00:00.3,-0.000228882,0.000377655,-0.001596451,0
