Elapsed_Time,EMG1,EMG2,EMG3,BioRadio Event,Unnamed: 5
00:00:00,0.002758026,-0.006734848,0.00520134,0,
00:00.0,0.002752304,-0.00674057,0.00520134,0,
00:00.0,0.002752304,-0.00674057,0.005195618,0,
00:00.0,0.002758026,-0.006729126,0.005195618,0,
00:00.0,0.00276947,-0.006717682,0.005189896,0,
00:00.0,0.00276947,-0.006717682,0.005189896,0,
00:00.0,0.002763748,-0.006723404,0.005195618,0,
00:00.0,0.002758026,-0.006729126,0.005189896,0,
00:00.0,0.002758026,-0.006734848,0.005184174,0,
00:00.0,0.002758026,-0.006734848,0.005184174,0,
00:00.0,0.002758026,-0.00674057,0.005184174,0,
00:00.0,0.002758026,-0.00674057,0.005195618,0,
00:00.0,0.002763748,-0.006729126,0.005195618,0,
00:00.1,0.00276947,-0.006729126,0.005195618,0,
00:00.1,0.002758026,-0.006729126,0.005195618,0,
00:00.1,0.002758026,-0.006723404,0.005195618,0,
00:00.1,0.002758026,-0.006723404,0.005195618,0,
00:00.1,0.002758026,-0.006723404,0.005184174,0,
00:00.1,0.002758026,-0.006723404,0.005189896,0,
00:00.1,0.002763748,-0.006717682,0.00520134,0,
00:00.1,0.00276947,-0.006706238,0.005195618,0,
00:00.1,0.00276947,-0.00671196,0.005189896,0,
00:00.1,0.002763748,-0.006717682,0.005184174,0,
00:00.1,0.00276947,-0.006717682,0.005189896,0,
00:00.1,0.002775192,-0.00671196,0.005189896,0,
00:00.1,0.002775192,-0.006723404,0.005189896,0,
00:00.1,0.00276947,-0.006723404,0.005189896,0,
00:00.1,0.002763748,-0.006717682,0.005189896,0,
00:00.1,0.00276947,-0.00671196,0.005172729,0,
00:00.1,0.002775192,-0.006700516,0.005178452,0,
00:00.1,0.00276947,-0.00671196,0.00520134,0,
00:00.1,0.002752304,-0.006723404,0.005195618,0,
00:00.1,0.002763748,-0.006717682,0.005189896,0,
00:00.1,0.002763748,-0.006706238,0.005184174,0,
00:00.1,0.002763748,-0.006700516,0.005184174,0,
00:00.1,0.002763748,-0.006700516,0.005189896,0,
00:00.1,0.002763748,-0.006706238,0.005189896,0,
00:00.1,0.00276947,-0.006706238,0.005189896,0,
00:00.2,0.00276947,-0.006700516,0.005195618,0,
00:00.2,0.002775192,-0.006700516,0.005195618,0,
00:00.2,0.00276947,-0.006694794,0.005195618,0,
00:00.2,0.002775192,-0.00668335,0.005189896,0,
00:00.2,0.002763748,-0.006700516,0.005184174,0,
00:00.2,0.002763748,-0.006694794,0.005189896,0,
00:00.2,0.002763748,-0.006694794,0.00520134,0,
00:00.2,0.002763748,-0.006694794,0.00520134,0,
00:00.2,0.002763748,-0.006706238,0.00520134,0,
00:00.2,0.00276947,-0.006700516,0.005195618,0,
00:00.2,0.00276947,-0.006689072,0.005195618,0,
00:00.2,0.00276947,-0.006689072,0.005189896,0,
00:00.2,0.002775192,-0.00668335,0.005189896,0,
00:00.2,0.002775192,-0.006689072,0.005195618,0,
00:00.2,0.00276947,-0.006694794,0.005195618,0,
00:00.2,0.002758026,-0.006706238,0.005195618,0,
00:00.2,0.002758026,-0.006706238,0.005189896,0,
00:00.2,0.00276947,-0.006689072,0.005189896,0,
00:00.2,0.002775192,-0.00668335,0.005195618,0,
00:00.2,0.002775192,-0.00668335,0.005195618,0,
00:00.2,0.002780914,-0.00668335,0.005184174,0,
00:00.2,0.002780914,-0.006694794,0.005189896,0,
00:00.2,0.00276947,-0.00671196,0.005195618,0,
00:00.2,0.002763748,-0.006700516,0.005195618,0,
00:00.2,0.00276947,-0.006689072,0.00520134,0,
00:00.3,0.00276947,-0.006689072,0.00520134,0,
00:00.3,0.002775192,-0.006689072,0.00520134,0,
00:00.3,0.002775192,-0.00668335,0.00520134,0,
00:00.3,0.00276947,-0.006689072,0.005195618,0,
00:00.3,0.002763748,-0.006694794,0.005195618,0,
00:00.3,0.002763748,-0.006694794,0.005195618,0,
00:00.3,0.002763748,-0.006694794,0.00520134,0,
00:00.3,0.002763748,-0.006689072,0.00520134,0,
00:00.3,0.002763748,-0.006700516,0.005195618,0,
00:00.3,0.002758026,-0.006706238,0.005195618,0,
00:00.3,0.002763748,-0.006689072,0.005195618,0,
00:00.3,0.00276947,-0.00668335,0.005189896,0,
00:00.3,0.00276947,-0.00668335,0.005189896,0,
00:00.3,0.00276947,-0.00668335,0.005195618,0,
00:00.3,0.00276947,-0.006689072,0.005195618,0,
00:00.3,0.002763748,-0.006706238,0.005195618,0,
00:00.3,0.002763748,-0.006706238,0.005195618,0,
00:00.3,0.002758026,-0.006706238,0.00520134,0,
00:00.3,0.00276947,-0.006700516,0.00520134,0,
00:00.3,0.002775192,-0.006694794,0.00520134,0,
00:00.3,0.00276947,-0.006694794,0.00520134,0,
00:00.3,0.00276947,-0.006689072,0.00520134,0,
00:00.3,0.00276947,-0.006689072,0.005195618,0,
00:00.3,0.002775192,-0.006694794,0.00520134,0,
00:00.3,0.00276947,-0.006700516,0.00520134,0,
00:00.4,0.002763748,-0.006700516,0.005195618,0,
00:00.4,0.00276947,-0.006700516,0.005195618,0,
00:00.4,0.002763748,-0.006706238,0.005195618,0,
00:00.4,0.002763748,-0.006700516,0.00520134,0,
00:00.4,0.002763748,-0.006706238,0.00520134,0,
00:00.4,0.00276947,-0.006700516,0.00520134,0,
00:00.4,0.002763748,-0.00671196,0.00520134,0,
00:00.4,0.002763748,-0.00671196,0.00520134,0,
00:00.4,0.002758026,-0.006717682,0.005207062,0,
00:00.4,0.002758026,-0.006723404,0.005207062,0,
00:00.4,0.002763748,-0.006717682,0.00520134,0,
