Elapsed_Time,EMG1,EMG2,EMG3,BioRadio Event,Unnamed: 5
0:00:00,0.000509262,-0.000772476,0.011077881000000001,0
00:00.0,0.00050354,-0.000789642,0.011083603000000001,0
00:00.0,0.000509262,-0.000778198,0.011072159,0
00:00.0,0.000509262,-0.0007667539999999999,0.011072159,0
00:00.0,0.00050354,-0.0007953639999999999,0.011083603000000001,0
00:00.0,0.000509262,-0.000789642,0.011077881000000001,0
00:00.0,0.000514984,-0.000778198,0.011072159,0
00:00.0,0.000514984,-0.0007610319999999999,0.011077881000000001,0
00:00.0,0.000509262,-0.000772476,0.011072159,0
00:00.0,0.000514984,-0.000778198,0.011072159,0
00:00.0,0.000509262,-0.00078392,0.011095047,0
00:00.0,0.000509262,-0.00078392,0.011095047,0
00:00.0,0.000509262,-0.000789642,0.011072159,0
00:00.1,0.000509262,-0.000778198,0.011089325,0
00:00.1,0.000514984,-0.000772476,0.011095047,0
00:00.1,0.000520706,-0.000772476,0.011095047,0
00:00.1,0.000514984,-0.000778198,0.011095047,0
00:00.1,0.000514984,-0.00078392,0.011083603000000001,0
00:00.1,0.000509262,-0.00078392,0.011083603000000001,0
00:00.1,0.000514984,-0.000778198,0.011083603000000001,0
00:00.1,0.000520706,-0.000772476,0.011089325,0
00:00.1,0.000514984,-0.0007667539999999999,0.011106491000000001,0
00:00.1,0.000509262,-0.000778198,0.011112213000000001,0
00:00.1,0.000514984,-0.00078392,0.011100769,0
00:00.1,0.00050354,-0.000801086,0.011095047,0
00:00.1,0.000509262,-0.00078392,0.011100769,0
00:00.1,0.000509262,-0.000789642,0.011095047,0
00:00.1,0.000514984,-0.000801086,0.011083603000000001,0
00:00.1,0.000514984,-0.000772476,0.011106491000000001,0
00:00.1,0.000514984,-0.000772476,0.011117935,0
00:00.1,0.000514984,-0.000789642,0.011106491000000001,0
00:00.1,0.000514984,-0.000789642,0.011095047,0
00:00.1,0.000514984,-0.000772476,0.011106491000000001,0
00:00.1,0.000520706,-0.0007610319999999999,0.011106491000000001,0
00:00.1,0.000520706,-0.000772476,0.011095047,0
00:00.1,0.000520706,-0.000772476,0.011100769,0
00:00.1,0.00053215,-0.00075531,0.011095047,0
00:00.1,0.000526428,-0.0007610319999999999,0.011112213000000001,0
00:00.2,0.000514984,-0.000772476,0.011123657,0
00:00.2,0.000520706,-0.000778198,0.011112213000000001,0
00:00.2,0.000520706,-0.0007667539999999999,0.011112213000000001,0
00:00.2,0.000514984,-0.000778198,0.011123657,0
00:00.2,0.000526428,-0.000778198,0.011123657,0
00:00.2,0.000520706,-0.000778198,0.011112213000000001,0
00:00.2,0.000526428,-0.000778198,0.011112213000000001,0
00:00.2,0.000526428,-0.000772476,0.011112213000000001,0
00:00.2,0.000526428,-0.0007667539999999999,0.011106491000000001,0
00:00.2,0.000526428,-0.000772476,0.011123657,0
00:00.2,0.00053215,-0.0007667539999999999,0.011117935,0
00:00.2,0.00053215,-0.000772476,0.011112213000000001,0
00:00.2,0.000520706,-0.000772476,0.011123657,0
00:00.2,0.000520706,-0.0007667539999999999,0.011123657,0
00:00.2,0.000526428,-0.0007667539999999999,0.011117935,0
00:00.2,0.00053215,-0.000772476,0.011117935,0
00:00.2,0.00053215,-0.000778198,0.011112213000000001,0
00:00.2,0.000520706,-0.00078392,0.011129378999999998,0
00:00.2,0.000526428,-0.00078392,0.011117935,0
00:00.2,0.00053215,-0.000772476,0.011123657,0
00:00.2,0.000526428,-0.000772476,0.011117935,0
00:00.2,0.000520706,-0.000789642,0.011100769,0
00:00.2,0.000520706,-0.00078392,0.011140823000000001,0
00:00.2,0.000526428,-0.000778198,0.011146545,0
00:00.2,0.000520706,-0.000778198,0.011129378999999998,0
00:00.3,0.000526428,-0.00075531,0.011123657,0
00:00.3,0.000526428,-0.0007610319999999999,0.011112213000000001,0
00:00.3,0.000526428,-0.000772476,0.011135101000000001,0
00:00.3,0.000520706,-0.000789642,0.011140823000000001,0
00:00.3,0.00053215,-0.0007667539999999999,0.011129378999999998,0
00:00.3,0.00053215,-0.000749588,0.011123657,0
00:00.3,0.00053215,-0.000749588,0.011112213000000001,0
00:00.3,0.00053215,-0.00075531,0.011129378999999998,0
00:00.3,0.000526428,-0.0007667539999999999,0.011146545,0
00:00.3,0.000526428,-0.0007667539999999999,0.011129378999999998,0
00:00.3,0.000520706,-0.000772476,0.011135101000000001,0
00:00.3,0.000520706,-0.000772476,0.011140823000000001,0
00:00.3,0.000526428,-0.000778198,0.011140823000000001,0
00:00.3,0.000526428,-0.000772476,0.011129378999999998,0
00:00.3,0.00053215,-0.000772476,0.011140823000000001,0
00:00.3,0.000526428,-0.0007667539999999999,0.011152266999999999,0
00:00.3,0.000526428,-0.0007610319999999999,0.011146545,0
00:00.3,0.000537872,-0.000778198,0.011140823000000001,0
